Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region
ORD-10844,2025-04-24,2025-04-25,Second Class,CUST-20844,John,Corporate,India,Tamil Nadu,Chennai,Office Supplies,Chairs,712.05,1,0.18,618.51,South
ORD-10845,2025-04-25,2025-04-26,First Class,CUST-20845,Ali,Home Office,India,Delhi,New Delhi,Furniture,Binders,2755.8,1,0.15,349.41,North
ORD-10846,2025-04-26,2025-04-27,Same Day,CUST-20846,Sara,Home Office,India,Delhi,New Delhi,Technology,Storage,5779.7,2,0.1,830.91,North
ORD-10847,2025-04-27,2025-04-28,Standard Class,CUST-20847,Sara,Home Office,India,Telangana,Warangal,Furniture,Accessories,248.57,6,0.22,-135.95,South
ORD-10848,2025-04-28,2025-04-29,Standard Class,CUST-20848,Meera,Home Office,India,Maharashtra,Mumbai,Technology,Storage,3305.77,6,0.09,581.26,West
ORD-10849,2025-04-29,2025-04-30,First Class,CUST-20849,John,Corporate,India,Maharashtra,Nagpur,Technology,Chairs,2438.77,3,0.22,443.67,West
ORD-10850,2025-04-30,2025-05-01,Second Class,CUST-20850,David,Consumer,India,Delhi,New Delhi,Furniture,Phones,556.88,4,0.02,324.12,North
ORD-10851,2025-05-01,2025-05-02,First Class,CUST-20851,Priya,Home Office,India,Telangana,Warangal,Office Supplies,Binders,3261.61,2,0.26,338.83,South
ORD-10852,2025-05-02,2025-05-03,First Class,CUST-20852,Priya,Home Office,India,Maharashtra,Pune,Technology,Storage,1932.29,2,0.15,638.57,West
ORD-10853,2025-05-03,2025-05-04,First Class,CUST-20853,Priya,Corporate,India,Tamil Nadu,Madurai,Furniture,Tables,2592.82,7,0.13,919.06,South
ORD-10854,2025-05-04,2025-05-05,Second Class,CUST-20854,David,Corporate,India,Delhi,New Delhi,Technology,Accessories,4998.18,1,0.18,-181.37,North
ORD-10855,2025-05-05,2025-05-06,Same Day,CUST-20855,Sara,Home Office,India,Delhi,New Delhi,Office Supplies,Storage,3746.55,7,0.19,-274.65,North
ORD-10856,2025-05-06,2025-05-07,First Class,CUST-20856,John,Consumer,India,Telangana,Warangal,Furniture,Accessories,1047.6,1,0.04,747.42,South
ORD-10857,2025-05-07,2025-05-08,Second Class,CUST-20857,David,Consumer,India,Delhi,New Delhi,Furniture,Binders,6737.62,6,0.23,-159.38,North
ORD-10858,2025-05-08,2025-05-09,Same Day,CUST-20858,Priya,Home Office,India,Maharashtra,Nagpur,Furniture,Tables,4524.19,3,0.08,982.71,West
ORD-10859,2025-05-09,2025-05-10,First Class,CUST-20859,Meera,Corporate,India,Maharashtra,Nagpur,Office Supplies,Phones,5407.91,8,0.27,505.15,West
ORD-10860,2025-05-10,2025-05-11,Standard Class,CUST-20860,Ali,Home Office,India,Maharashtra,Pune,Technology,Phones,738.65,6,0.25,546.13,West
ORD-10861,2025-05-11,2025-05-12,Same Day,CUST-20861,David,Home Office,India,Karnataka,Bangalore,Furniture,Tables,520.0,2,0.1,-41.44,South
ORD-10862,2025-05-12,2025-05-13,First Class,CUST-20862,David,Corporate,India,Karnataka,Bangalore,Technology,Accessories,332.25,8,0.24,12.41,South
ORD-10863,2025-05-13,2025-05-14,Same Day,CUST-20863,John,Home Office,India,Karnataka,Bangalore,Technology,Binders,1483.8,5,0.11,557.16,South
ORD-10864,2025-05-14,2025-05-15,Same Day,CUST-20864,John,Home Office,India,Tamil Nadu,Coimbatore,Office Supplies,Storage,3017.98,8,0.03,882.64,South
ORD-10865,2025-05-15,2025-05-16,Same Day,CUST-20865,David,Home Office,India,Telangana,Warangal,Furniture,Tables,6563.62,8,0.29,977.11,South
ORD-10866,2025-05-16,2025-05-17,Same Day,CUST-20866,Priya,Corporate,India,Maharashtra,Mumbai,Technology,Chairs,3308.01,6,0.2,-42.56,West
ORD-10867,2025-05-17,2025-05-18,Same Day,CUST-20867,Ali,Consumer,India,Tamil Nadu,Chennai,Furniture,Accessories,2173.73,2,0.14,-125.64,South
ORD-10868,2025-05-18,2025-05-19,Same Day,CUST-20868,John,Consumer,India,Telangana,Warangal,Furniture,Phones,4021.16,8,0.12,-226.68,South
ORD-10869,2025-05-19,2025-05-20,First Class,CUST-20869,Priya,Corporate,India,Karnataka,Bangalore,Office Supplies,Tables,961.16,6,0.1,828.79,South
ORD-10870,2025-05-20,2025-05-21,Standard Class,CUST-20870,Meera,Consumer,India,Maharashtra,Nagpur,Furniture,Phones,4344.64,6,0.29,83.13,West
ORD-10871,2025-05-21,2025-05-22,Second Class,CUST-20871,John,Home Office,India,Karnataka,Bangalore,Furniture,Accessories,4065.34,8,0.04,-297.64,South
ORD-10872,2025-05-22,2025-05-23,Same Day,CUST-20872,Priya,Consumer,India,Karnataka,Mysore,Technology,Phones,5585.55,1,0.09,-9.04,South
ORD-10873,2025-05-23,2025-05-24,Second Class,CUST-20873,Priya,Home Office,India,Tamil Nadu,Madurai,Office Supplies,Tables,6909.48,2,0.15,142.57,South
ORD-10874,2025-05-24,2025-05-25,First Class,CUST-20874,Ali,Consumer,India,Telangana,Warangal,Furniture,Accessories,1905.94,9,0.14,988.28,South
ORD-10875,2025-05-25,2025-05-26,Same Day,CUST-20875,Ali,Corporate,India,Maharashtra,Mumbai,Technology,Chairs,3665.66,8,0.14,380.6,West
ORD-10876,2025-05-26,2025-05-27,Standard Class,CUST-20876,Meera,Consumer,India,Tamil Nadu,Chennai,Office Supplies,Tables,6380.28,7,0.05,-33.87,South
ORD-10877,2025-05-27,2025-05-28,Second Class,CUST-20877,Priya,Consumer,India,Delhi,New Delhi,Office Supplies,Storage,5539.29,7,0.04,135.26,North
ORD-10878,2025-05-28,2025-05-29,Same Day,CUST-20878,Sara,Consumer,India,Maharashtra,Pune,Technology,Binders,3514.36,5,0.08,129.4,West
ORD-10879,2025-05-29,2025-05-30,First Class,CUST-20879,Priya,Corporate,India,Telangana,Hyderabad,Technology,Tables,6628.53,2,0.27,-274.36,South
ORD-10880,2025-05-30,2025-05-31,Standard Class,CUST-20880,Ali,Consumer,India,Telangana,Hyderabad,Technology,Accessories,589.21,6,0.03,-124.26,South
ORD-10881,2025-05-31,2025-06-01,Second Class,CUST-20881,Sara,Corporate,India,Delhi,New Delhi,Technology,Binders,6530.79,3,0.23,603.76,North
ORD-10882,2025-06-01,2025-06-02,Second Class,CUST-20882,John,Home Office,India,Maharashtra,Mumbai,Technology,Tables,543.45,4,0.23,-143.67,West
ORD-10883,2025-06-02,2025-06-03,Same Day,CUST-20883,John,Consumer,India,Telangana,Hyderabad,Furniture,Chairs,3921.67,2,0.24,-0.05,South
ORD-10884,2025-06-03,2025-06-04,Standard Class,CUST-20884,David,Corporate,India,Karnataka,Mysore,Furniture,Chairs,6255.0,2,0.27,155.96,South
ORD-10885,2025-06-04,2025-06-05,Standard Class,CUST-20885,Ali,Corporate,India,Karnataka,Bangalore,Office Supplies,Storage,1986.5,8,0.08,685.06,South
ORD-10886,2025-06-05,2025-06-06,Standard Class,CUST-20886,David,Consumer,India,Tamil Nadu,Chennai,Furniture,Phones,3411.29,8,0.07,457.12,South
ORD-10887,2025-06-06,2025-06-07,Standard Class,CUST-20887,Sara,Home Office,India,Telangana,Hyderabad,Furniture,Binders,2405.44,6,0.14,595.7,South
ORD-10888,2025-06-07,2025-06-08,First Class,CUST-20888,Ali,Corporate,India,Karnataka,Mysore,Furniture,Accessories,6674.58,5,0.08,437.12,South
ORD-10889,2025-06-08,2025-06-09,Standard Class,CUST-20889,Meera,Consumer,India,Delhi,New Delhi,Technology,Accessories,5800.79,8,0.22,588.67,North
ORD-10890,2025-06-09,2025-06-10,Second Class,CUST-20890,Priya,Home Office,India,Telangana,Hyderabad,Office Supplies,Phones,5021.21,4,0.19,-296.31,South
ORD-10891,2025-06-10,2025-06-11,Second Class,CUST-20891,Meera,Corporate,India,Karnataka,Mysore,Office Supplies,Chairs,4195.86,4,0.26,910.17,South
ORD-10892,2025-06-11,2025-06-12,First Class,CUST-20892,Sara,Corporate,India,Maharashtra,Mumbai,Office Supplies,Chairs,5780.02,5,0.02,-155.8,West
ORD-10893,2025-06-12,2025-06-13,Second Class,CUST-20893,Ali,Home Office,India,Delhi,New Delhi,Office Supplies,Tables,2867.42,1,0.27,228.12,North
ORD-10894,2025-06-13,2025-06-14,Second Class,CUST-20894,Sara,Home Office,India,Maharashtra,Mumbai,Furniture,Storage,3243.35,1,0.09,702.35,West
ORD-10895,2025-06-14,2025-06-15,Standard Class,CUST-20895,Priya,Consumer,India,Tamil Nadu,Coimbatore,Furniture,Binders,5164.01,2,0.15,265.8,South
ORD-10896,2025-06-15,2025-06-16,Second Class,CUST-20896,John,Consumer,India,Maharashtra,Pune,Technology,Storage,2632.73,8,0.13,930.9,West
ORD-10897,2025-06-16,2025-06-17,First Class,CUST-20897,John,Corporate,India,Maharashtra,Nagpur,Office Supplies,Storage,634.53,7,0.23,307.87,West
ORD-10898,2025-06-17,2025-06-18,Standard Class,CUST-20898,Sara,Home Office,India,Karnataka,Bangalore,Furniture,Tables,705.48,9,0.13,837.42,South
ORD-10899,2025-06-18,2025-06-19,Same Day,CUST-20899,David,Home Office,India,Karnataka,Mysore,Furniture,Storage,984.47,5,0.28,754.08,South
ORD-10900,2025-06-19,2025-06-20,Standard Class,CUST-20900,Ali,Home Office,India,Telangana,Hyderabad,Technology,Phones,6113.83,2,0.27,975.28,South
ORD-10901,2025-06-20,2025-06-21,First Class,CUST-20901,Ali,Corporate,India,Maharashtra,Mumbai,Technology,Tables,3411.14,7,0.26,904.51,West
ORD-10902,2025-06-21,2025-06-22,Standard Class,CUST-20902,John,Home Office,India,Telangana,Warangal,Technology,Phones,5047.6,8,0.02,867.56,South
ORD-10903,2025-06-22,2025-06-23,Standard Class,CUST-20903,Meera,Home Office,India,Delhi,New Delhi,Furniture,Tables,2871.78,7,0.26,651.09,North
ORD-10904,2025-06-23,2025-06-24,First Class,CUST-20904,Priya,Corporate,India,Tamil Nadu,Madurai,Furniture,Storage,1959.23,7,0.23,177.1,South
ORD-10905,2025-06-24,2025-06-25,Standard Class,CUST-20905,Meera,Consumer,India,Telangana,Warangal,Technology,Phones,2560.91,5,0.03,-162.04,South
ORD-10906,2025-06-25,2025-06-26,First Class,CUST-20906,Meera,Consumer,India,Tamil Nadu,Chennai,Office Supplies,Phones,5600.44,2,0.03,595.24,South
ORD-10907,2025-06-26,2025-06-27,First Class,CUST-20907,Sara,Corporate,India,Telangana,Hyderabad,Technology,Phones,4451.47,6,0.03,972.25,South
ORD-10908,2025-06-27,2025-06-28,Same Day,CUST-20908,John,Home Office,India,Tamil Nadu,Chennai,Technology,Tables,6575.95,4,0.0,644.59,South
ORD-10909,2025-06-28,2025-06-29,Second Class,CUST-20909,John,Corporate,India,Karnataka,Mysore,Technology,Accessories,4821.99,2,0.16,907.35,South
ORD-10910,2025-06-29,2025-06-30,Second Class,CUST-20910,John,Consumer,India,Telangana,Warangal,Technology,Storage,4077.24,9,0.29,745.6,South
ORD-10911,2025-06-30,2025-07-01,Standard Class,CUST-20911,Sara,Consumer,India,Delhi,New Delhi,Furniture,Phones,4349.33,7,0.13,-87.95,North
ORD-10912,2025-07-01,2025-07-02,Standard Class,CUST-20912,David,Corporate,India,Maharashtra,Nagpur,Office Supplies,Binders,6608.13,6,0.16,23.96,West
ORD-10913,2025-07-02,2025-07-03,Same Day,CUST-20913,Meera,Corporate,India,Maharashtra,Pune,Technology,Accessories,5559.77,5,0.29,144.43,West
ORD-10914,2025-07-03,2025-07-04,Same Day,CUST-20914,Sara,Consumer,India,Tamil Nadu,Madurai,Office Supplies,Binders,363.48,3,0.08,-81.26,South
ORD-10915,2025-07-04,2025-07-05,Same Day,CUST-20915,Ali,Corporate,India,Karnataka,Mysore,Office Supplies,Storage,3832.15,4,0.26,456.15,South
ORD-10916,2025-07-05,2025-07-06,First Class,CUST-20916,Priya,Consumer,India,Telangana,Hyderabad,Office Supplies,Storage,4880.7,3,0.16,968.09,South
ORD-10917,2025-07-06,2025-07-07,Same Day,CUST-20917,David,Corporate,India,Karnataka,Mysore,Technology,Phones,5291.15,8,0.17,689.9,South
ORD-10918,2025-07-07,2025-07-08,Same Day,CUST-20918,Ali,Corporate,India,Karnataka,Mysore,Furniture,Phones,1649.37,3,0.1,250.4,South
ORD-10919,2025-07-08,2025-07-09,Standard Class,CUST-20919,Meera,Corporate,India,Maharashtra,Mumbai,Technology,Tables,6096.81,7,0.17,-294.14,West
ORD-10920,2025-07-09,2025-07-10,Same Day,CUST-20920,John,Consumer,India,Delhi,New Delhi,Office Supplies,Accessories,6699.73,7,0.02,107.26,North
ORD-10921,2025-07-10,2025-07-11,First Class,CUST-20921,Meera,Corporate,India,Karnataka,Mysore,Office Supplies,Accessories,1809.66,7,0.23,384.79,South
ORD-10922,2025-07-11,2025-07-12,First Class,CUST-20922,Sara,Consumer,India,Maharashtra,Pune,Furniture,Phones,6201.79,7,0.09,121.53,West
ORD-10923,2025-07-12,2025-07-13,Standard Class,CUST-20923,Priya,Consumer,India,Telangana,Hyderabad,Technology,Storage,859.46,2,0.27,-155.65,South
ORD-10924,2025-07-13,2025-07-14,Same Day,CUST-20924,Sara,Corporate,India,Tamil Nadu,Chennai,Office Supplies,Phones,578.81,3,0.11,275.59,South
ORD-10925,2025-07-14,2025-07-15,Same Day,CUST-20925,David,Corporate,India,Karnataka,Mysore,Furniture,Storage,1078.72,9,0.04,29.23,South
ORD-10926,2025-07-15,2025-07-16,First Class,CUST-20926,David,Consumer,India,Maharashtra,Nagpur,Office Supplies,Storage,592.64,3,0.21,882.0,West
ORD-10927,2025-07-16,2025-07-17,Same Day,CUST-20927,Priya,Consumer,India,Telangana,Warangal,Furniture,Phones,5946.08,2,0.05,-167.72,South
ORD-10928,2025-07-17,2025-07-18,Same Day,CUST-20928,Ali,Home Office,India,Karnataka,Bangalore,Furniture,Chairs,601.54,9,0.23,-236.1,South
ORD-10929,2025-07-18,2025-07-19,Same Day,CUST-20929,Ali,Consumer,India,Karnataka,Bangalore,Technology,Accessories,2047.32,9,0.29,-293.09,South
ORD-10930,2025-07-19,2025-07-20,Second Class,CUST-20930,David,Home Office,India,Delhi,New Delhi,Office Supplies,Binders,905.54,4,0.23,126.49,North
ORD-10931,2025-07-20,2025-07-21,Standard Class,CUST-20931,David,Home Office,India,Delhi,New Delhi,Technology,Storage,2208.87,9,0.01,558.5,North
ORD-10932,2025-07-21,2025-07-22,Second Class,CUST-20932,John,Home Office,India,Maharashtra,Mumbai,Office Supplies,Storage,815.8,3,0.18,649.54,West
ORD-10933,2025-07-22,2025-07-23,Standard Class,CUST-20933,Ali,Corporate,India,Delhi,New Delhi,Technology,Chairs,4742.42,7,0.21,289.24,North
ORD-10934,2025-07-23,2025-07-24,First Class,CUST-20934,Priya,Corporate,India,Delhi,New Delhi,Office Supplies,Binders,1106.62,7,0.25,589.63,North
ORD-10935,2025-07-24,2025-07-25,Same Day,CUST-20935,Ali,Consumer,India,Delhi,New Delhi,Technology,Tables,5992.55,8,0.02,167.89,North
ORD-10936,2025-07-25,2025-07-26,Standard Class,CUST-20936,John,Home Office,India,Karnataka,Mysore,Furniture,Chairs,5756.9,4,0.14,568.15,South
ORD-10937,2025-07-26,2025-07-27,Second Class,CUST-20937,Sara,Corporate,India,Telangana,Warangal,Office Supplies,Binders,292.9,3,0.16,-247.23,South
ORD-10938,2025-07-27,2025-07-28,Same Day,CUST-20938,David,Corporate,India,Tamil Nadu,Coimbatore,Office Supplies,Chairs,6290.94,3,0.05,207.98,South
ORD-10939,2025-07-28,2025-07-29,First Class,CUST-20939,David,Corporate,India,Tamil Nadu,Coimbatore,Furniture,Storage,396.82,5,0.1,728.1,South
ORD-10940,2025-07-29,2025-07-30,Standard Class,CUST-20940,John,Corporate,India,Tamil Nadu,Coimbatore,Technology,Accessories,1829.59,1,0.13,743.91,South
ORD-10941,2025-07-30,2025-07-31,Standard Class,CUST-20941,Priya,Corporate,India,Karnataka,Mysore,Office Supplies,Chairs,420.25,3,0.25,630.99,South
ORD-10942,2025-07-31,2025-08-01,Standard Class,CUST-20942,David,Home Office,India,Telangana,Warangal,Office Supplies,Tables,2483.74,6,0.28,-34.49,South
ORD-10943,2025-08-01,2025-08-02,Same Day,CUST-20943,Meera,Home Office,India,Karnataka,Mysore,Technology,Phones,3694.29,3,0.19,21.37,South
ORD-10944,2025-08-02,2025-08-03,Second Class,CUST-20944,David,Home Office,India,Maharashtra,Nagpur,Furniture,Binders,5617.19,5,0.12,994.92,West
ORD-10945,2025-08-03,2025-08-04,Second Class,CUST-20945,Meera,Home Office,India,Telangana,Warangal,Technology,Chairs,2498.27,9,0.08,-165.61,South
ORD-10946,2025-08-04,2025-08-05,Standard Class,CUST-20946,John,Consumer,India,Maharashtra,Nagpur,Technology,Chairs,4997.33,2,0.29,-65.14,West
ORD-10947,2025-08-05,2025-08-06,First Class,CUST-20947,John,Home Office,India,Maharashtra,Nagpur,Technology,Tables,1475.03,2,0.29,-130.97,West
ORD-10948,2025-08-06,2025-08-07,First Class,CUST-20948,David,Corporate,India,Tamil Nadu,Coimbatore,Office Supplies,Accessories,5304.07,6,0.28,125.95,South
ORD-10949,2025-08-07,2025-08-08,Second Class,CUST-20949,Ali,Home Office,India,Telangana,Hyderabad,Furniture,Chairs,1804.78,6,0.24,-26.77,South
ORD-10950,2025-08-08,2025-08-09,First Class,CUST-20950,Meera,Consumer,India,Karnataka,Bangalore,Furniture,Chairs,1176.1,8,0.1,346.99,South
ORD-10951,2025-08-09,2025-08-10,Second Class,CUST-20951,Priya,Corporate,India,Karnataka,Mysore,Technology,Accessories,1460.78,2,0.25,318.83,South
ORD-10952,2025-08-10,2025-08-11,Standard Class,CUST-20952,David,Home Office,India,Karnataka,Bangalore,Office Supplies,Tables,1438.03,9,0.12,871.96,South
ORD-10953,2025-08-11,2025-08-12,Second Class,CUST-20953,Priya,Home Office,India,Delhi,New Delhi,Technology,Binders,3687.47,2,0.1,-254.84,North
ORD-10954,2025-08-12,2025-08-13,Second Class,CUST-20954,David,Home Office,India,Tamil Nadu,Madurai,Office Supplies,Binders,5944.62,1,0.22,115.84,South
ORD-10955,2025-08-13,2025-08-14,Standard Class,CUST-20955,Ali,Corporate,India,Maharashtra,Mumbai,Office Supplies,Chairs,741.31,2,0.02,475.66,West
ORD-10956,2025-08-14,2025-08-15,First Class,CUST-20956,Ali,Corporate,India,Maharashtra,Mumbai,Office Supplies,Accessories,5007.3,7,0.01,486.24,West
ORD-10957,2025-08-15,2025-08-16,Second Class,CUST-20957,Ali,Consumer,India,Telangana,Warangal,Office Supplies,Chairs,4649.56,8,0.13,324.16,South
ORD-10958,2025-08-16,2025-08-17,Second Class,CUST-20958,Sara,Corporate,India,Karnataka,Bangalore,Furniture,Phones,6133.14,5,0.13,760.37,South
ORD-10959,2025-08-17,2025-08-18,Standard Class,CUST-20959,Ali,Corporate,India,Delhi,New Delhi,Office Supplies,Binders,1860.2,6,0.27,-218.46,North
ORD-10960,2025-08-18,2025-08-19,First Class,CUST-20960,John,Home Office,India,Telangana,Hyderabad,Office Supplies,Storage,3260.75,1,0.04,760.13,South
ORD-10961,2025-08-19,2025-08-20,Second Class,CUST-20961,John,Corporate,India,Telangana,Hyderabad,Technology,Phones,6495.63,6,0.04,343.18,South
ORD-10962,2025-08-20,2025-08-21,Standard Class,CUST-20962,Sara,Home Office,India,Delhi,New Delhi,Technology,Chairs,4687.96,8,0.04,-126.11,North
ORD-10963,2025-08-21,2025-08-22,Second Class,CUST-20963,Meera,Home Office,India,Delhi,New Delhi,Furniture,Tables,2843.63,3,0.01,851.41,North
ORD-10964,2025-08-22,2025-08-23,Same Day,CUST-20964,Priya,Corporate,India,Maharashtra,Mumbai,Technology,Binders,1093.6,1,0.02,544.0,West
ORD-10965,2025-08-23,2025-08-24,Standard Class,CUST-20965,David,Consumer,India,Maharashtra,Nagpur,Office Supplies,Storage,1984.9,4,0.2,-87.39,West
ORD-10966,2025-08-24,2025-08-25,First Class,CUST-20966,David,Consumer,India,Delhi,New Delhi,Technology,Phones,4152.27,1,0.13,-256.26,North
ORD-10967,2025-08-25,2025-08-26,First Class,CUST-20967,Sara,Corporate,India,Telangana,Hyderabad,Furniture,Binders,5083.54,8,0.23,-116.56,South
ORD-10968,2025-08-26,2025-08-27,First Class,CUST-20968,John,Consumer,India,Maharashtra,Nagpur,Technology,Accessories,1046.07,5,0.3,491.44,West
ORD-10969,2025-08-27,2025-08-28,First Class,CUST-20969,David,Home Office,India,Telangana,Hyderabad,Technology,Tables,4277.26,1,0.2,-66.91,South
ORD-10970,2025-08-28,2025-08-29,Second Class,CUST-20970,John,Home Office,India,Karnataka,Mysore,Furniture,Phones,3942.39,8,0.02,-6.51,South
ORD-10971,2025-08-29,2025-08-30,Second Class,CUST-20971,Meera,Corporate,India,Karnataka,Bangalore,Furniture,Accessories,3694.9,9,0.03,-267.32,South
ORD-10972,2025-08-30,2025-08-31,First Class,CUST-20972,Priya,Consumer,India,Telangana,Warangal,Office Supplies,Chairs,4892.84,2,0.26,639.81,South
ORD-10973,2025-08-31,2025-09-01,First Class,CUST-20973,Meera,Consumer,India,Tamil Nadu,Chennai,Technology,Accessories,5894.66,9,0.16,753.47,South
ORD-10974,2025-09-01,2025-09-02,First Class,CUST-20974,Sara,Home Office,India,Delhi,New Delhi,Office Supplies,Phones,2396.33,8,0.25,735.9,North
ORD-10975,2025-09-02,2025-09-03,Second Class,CUST-20975,Ali,Corporate,India,Karnataka,Bangalore,Technology,Phones,6245.28,7,0.26,-134.16,South
ORD-10976,2025-09-03,2025-09-04,First Class,CUST-20976,Ali,Consumer,India,Delhi,New Delhi,Technology,Chairs,1292.31,3,0.28,874.29,North
ORD-10977,2025-09-04,2025-09-05,First Class,CUST-20977,Ali,Corporate,India,Telangana,Warangal,Office Supplies,Accessories,1376.56,2,0.28,573.96,South
ORD-10978,2025-09-05,2025-09-06,Same Day,CUST-20978,Meera,Consumer,India,Delhi,New Delhi,Technology,Accessories,2014.05,7,0.17,866.79,North
ORD-10979,2025-09-06,2025-09-07,Same Day,CUST-20979,David,Home Office,India,Tamil Nadu,Chennai,Technology,Chairs,1012.81,5,0.1,281.31,South
ORD-10980,2025-09-07,2025-09-08,First Class,CUST-20980,Priya,Home Office,India,Maharashtra,Mumbai,Technology,Accessories,1766.17,6,0.29,268.04,West
ORD-10981,2025-09-08,2025-09-09,Standard Class,CUST-20981,Ali,Corporate,India,Telangana,Warangal,Furniture,Binders,923.6,4,0.16,719.9,South
ORD-10982,2025-09-09,2025-09-10,First Class,CUST-20982,Sara,Home Office,India,Karnataka,Mysore,Office Supplies,Chairs,5787.92,2,0.02,-178.71,South
ORD-10983,2025-09-10,2025-09-11,Same Day,CUST-20983,Sara,Consumer,India,Telangana,Hyderabad,Furniture,Tables,1144.99,9,0.19,377.14,South
ORD-10984,2025-09-11,2025-09-12,Standard Class,CUST-20984,Ali,Home Office,India,Delhi,New Delhi,Office Supplies,Phones,5281.62,3,0.18,787.3,North
ORD-10985,2025-09-12,2025-09-13,Standard Class,CUST-20985,Ali,Corporate,India,Maharashtra,Pune,Office Supplies,Tables,525.81,7,0.27,779.25,West
ORD-10986,2025-09-13,2025-09-14,First Class,CUST-20986,Priya,Corporate,India,Telangana,Warangal,Technology,Binders,6649.94,8,0.2,942.97,South
ORD-10987,2025-09-14,2025-09-15,Same Day,CUST-20987,Ali,Corporate,India,Tamil Nadu,Coimbatore,Office Supplies,Binders,5035.89,2,0.1,607.75,South
ORD-10988,2025-09-15,2025-09-16,Same Day,CUST-20988,Priya,Consumer,India,Tamil Nadu,Coimbatore,Furniture,Storage,246.22,6,0.29,-29.9,South
ORD-10989,2025-09-16,2025-09-17,Standard Class,CUST-20989,Sara,Consumer,India,Delhi,New Delhi,Furniture,Storage,5394.22,8,0.24,-273.64,North
ORD-10990,2025-09-17,2025-09-18,First Class,CUST-20990,Ali,Consumer,India,Delhi,New Delhi,Furniture,Storage,3695.76,7,0.19,323.24,North
ORD-10991,2025-09-18,2025-09-19,Second Class,CUST-20991,Meera,Consumer,India,Delhi,New Delhi,Office Supplies,Chairs,5499.68,3,0.09,367.82,North
ORD-10992,2025-09-19,2025-09-20,Second Class,CUST-20992,Meera,Consumer,India,Tamil Nadu,Coimbatore,Furniture,Accessories,3752.98,1,0.11,12.34,South
ORD-10993,2025-09-20,2025-09-21,Same Day,CUST-20993,Sara,Home Office,India,Tamil Nadu,Madurai,Office Supplies,Binders,4558.97,6,0.2,-137.89,South
ORD-10994,2025-09-21,2025-09-22,Second Class,CUST-20994,Priya,Consumer,India,Maharashtra,Mumbai,Furniture,Tables,5547.06,8,0.02,462.07,West
ORD-10995,2025-09-22,2025-09-23,Same Day,CUST-20995,Meera,Consumer,India,Karnataka,Mysore,Furniture,Tables,2954.73,6,0.08,693.53,South
ORD-10996,2025-09-23,2025-09-24,Same Day,CUST-20996,Priya,Home Office,India,Telangana,Warangal,Office Supplies,Tables,218.42,5,0.21,991.1,South
ORD-10997,2025-09-24,2025-09-25,Same Day,CUST-20997,Meera,Consumer,India,Maharashtra,Mumbai,Furniture,Tables,5979.64,8,0.14,685.79,West
ORD-10998,2025-09-25,2025-09-26,Second Class,CUST-20998,Meera,Corporate,India,Maharashtra,Pune,Technology,Storage,2790.05,2,0.12,731.72,West
ORD-10999,2025-09-26,2025-09-27,Same Day,CUST-20999,Priya,Consumer,India,Karnataka,Mysore,Office Supplies,Tables,3573.09,1,0.05,501.4,South
